상권_코드,상권_코드_명,상권_구분_코드_명,floating_population,resident_population,households,worker_population,apartment_complexes,apartment_avg_value,store_auto_beauty,store_auto_repair,store_gas_station,store_convenience,sales_auto_beauty,sales_auto_repair,sales_convenience,population_quarter,commercial_quarter
3110632,방화역 3번,골목상권,413491,1420.0,704.0,756.0,20.0,144505371.0,0.0,3.0,1.0,2.0,0.0,731402337.0,0.0,2026Q2,2025Q4
3110631,방화초등학교,골목상권,479017,3699.0,1668.0,91.0,74.0,143382505.0,1.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110630,공항시장역 1번,골목상권,1135037,5659.0,3552.0,213.0,77.0,219555668.0,0.0,6.0,1.0,0.0,0.0,666050433.0,0.0,2026Q2,2025Q4
3110629,송정역 4번,골목상권,218150,742.0,480.0,429.0,11.0,148168457.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110628,신목동역,골목상권,310899,1229.0,690.0,538.0,53.0,185356238.0,1.0,2.0,3.0,0.0,,,,2026Q2,2025Q4
3110627,신정롯데캐슬아파트,골목상권,1593710,2338.0,1030.0,4602.0,20.0,240273155.0,6.0,5.0,0.0,1.0,11228426.0,361655024.0,535615686.0,2026Q2,2025Q4
3110626,양화초등학교,골목상권,1355878,5973.0,3133.0,945.0,234.0,176088496.0,1.0,0.0,0.0,2.0,0.0,0.0,64656688.0,2026Q2,2025Q4
3110625,신정2동주민센터,골목상권,956503,2867.0,1013.0,6826.0,32.0,330130429.0,2.0,4.0,3.0,1.0,175768394.0,1181414365.0,0.0,2026Q2,2025Q4
3110624,목동문화체육센터,골목상권,373593,2242.0,954.0,182.0,72.0,150265369.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110623,갈산공원,골목상권,76326,173.0,79.0,391.0,4.0,149939863.0,3.0,5.0,10.0,0.0,59149367.0,136782177.0,0.0,2026Q2,2025Q4
3110622,달마을공원,골목상권,426729,3929.0,2003.0,615.0,120.0,171623085.0,0.0,3.0,0.0,1.0,,,,2026Q2,2025Q4
3110621,목동역 5번,골목상권,206542,663.0,241.0,581.0,8.0,493577083.0,1.0,4.0,0.0,1.0,0.0,148188250.0,0.0,2026Q2,2025Q4
3110620,목동보건지소,골목상권,1854833,7989.0,3420.0,837.0,230.0,166693099.0,4.0,1.0,0.0,2.0,0.0,0.0,175309562.0,2026Q2,2025Q4
3110619,목4동주민센터,골목상권,367775,1287.0,639.0,202.0,32.0,170467660.0,0.0,3.0,1.0,0.0,0.0,40494727.0,0.0,2026Q2,2025Q4
3110618,강서고등학교,골목상권,1553252,5951.0,2708.0,499.0,171.0,157942184.0,0.0,4.0,0.0,1.0,0.0,3779428.0,855532638.0,2026Q2,2025Q4
3110617,등촌역 4번,골목상권,588945,2190.0,1193.0,120.0,57.0,159079229.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110616,양목초등학교,골목상권,222816,800.0,370.0,219.0,27.0,138781017.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110615,신서초등학교,골목상권,221234,961.0,383.0,1608.0,9.0,260213827.0,1.0,9.0,0.0,2.0,0.0,768274334.0,952279689.0,2026Q2,2025Q4
3110614,목동로데오거리,골목상권,424958,2185.0,1072.0,515.0,46.0,177360459.0,1.0,7.0,1.0,0.0,0.0,694747514.0,0.0,2026Q2,2025Q4
3110613,신정네거리역 4번,골목상권,246092,359.0,190.0,424.0,3.0,165341667.0,0.0,4.0,0.0,0.0,0.0,90249909.0,0.0,2026Q2,2025Q4
3110612,신정역 5번,골목상권,2050403,7588.0,3899.0,677.0,185.0,150448209.0,0.0,2.0,0.0,4.0,0.0,0.0,952434730.0,2026Q2,2025Q4
3110611,신정역 1번,골목상권,1215204,4403.0,2147.0,489.0,112.0,145949538.0,1.0,4.0,0.0,0.0,0.0,286727274.0,477279921.0,2026Q2,2025Q4
3110610,계남근린공원,골목상권,620771,3326.0,1625.0,139.0,45.0,265394931.0,,,,,,,,2026Q2,2025Q4
3110609,신정네거리역 2번,골목상권,794808,2258.0,1088.0,89.0,48.0,283473444.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110608,신월2동주민센터,골목상권,1066082,8704.0,3722.0,774.0,188.0,136091620.0,2.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110607,금빛새마을금고본점,골목상권,161463,703.0,363.0,145.0,29.0,148862167.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110606,신한은행 신월동지점,골목상권,1364723,6763.0,2676.0,506.0,122.0,160253268.0,0.0,4.0,3.0,1.0,0.0,9725768.0,1080743703.0,2026Q2,2025Q4
3110605,목동센트럴아이파크앞,골목상권,29320,1053.0,397.0,230.0,14.0,260044450.0,0.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3110604,신월4동주민센터,골목상권,969653,6452.0,2517.0,541.0,98.0,170738416.0,2.0,5.0,0.0,2.0,0.0,29362478.0,677074742.0,2026Q2,2025Q4
3110603,지향초등학교,골목상권,78068,324.0,159.0,860.0,12.0,110352882.0,2.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110602,신월시영아파트중문,골목상권,165029,1227.0,644.0,800.0,63.0,82393309.0,0.0,5.0,1.0,0.0,0.0,724634526.0,0.0,2026Q2,2025Q4
3110601,신월1동우편취급국,골목상권,1274636,6125.0,3197.0,936.0,154.0,120889727.0,3.0,9.0,0.0,3.0,6825175.0,138002235.0,456890803.0,2026Q2,2025Q4
3110600,신월7동주민센터,골목상권,421020,3752.0,1998.0,899.0,243.0,85735548.0,2.0,2.0,0.0,2.0,0.0,0.0,284420582.0,2026Q2,2025Q4
3110599,신월1파출소,골목상권,918361,3915.0,1908.0,348.0,57.0,140635771.0,1.0,3.0,1.0,2.0,0.0,59799207.0,0.0,2026Q2,2025Q4
3110598,신월문화체육센터,골목상권,540635,2799.0,1356.0,745.0,130.0,88143864.0,1.0,0.0,1.0,2.0,0.0,0.0,608880031.0,2026Q2,2025Q4
3110597,신월1동주민센터,골목상권,1130810,5767.0,2975.0,523.0,123.0,126115354.0,0.0,13.0,0.0,1.0,0.0,1242006301.0,120885791.0,2026Q2,2025Q4
3110596,서서울호수공원,골목상권,596590,3232.0,1618.0,234.0,71.0,122986988.0,0.0,2.0,3.0,0.0,0.0,59550642.0,349615639.0,2026Q2,2025Q4
3110595,메디힐병원,골목상권,706282,5267.0,2668.0,1014.0,139.0,124228384.0,2.0,7.0,4.0,3.0,0.0,234825148.0,0.0,2026Q2,2025Q4
3110594,신월중학교,골목상권,329097,3096.0,1223.0,160.0,52.0,172606178.0,0.0,3.0,0.0,0.0,0.0,32594985.0,142771067.0,2026Q2,2025Q4
3110593,신월3동주민센터,골목상권,929191,5817.0,3623.0,520.0,43.0,118379592.0,1.0,0.0,2.0,0.0,0.0,0.0,1043603064.0,2026Q2,2025Q4
3110592,서울금융고등학교,골목상권,202961,1013.0,538.0,352.0,56.0,82228738.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110591,충정로역 6번,골목상권,738403,2186.0,1149.0,212.0,69.0,289439342.0,,,,,,,,2026Q2,2025Q4
3110590,만리재,골목상권,1211962,2174.0,1200.0,312.0,3.0,308365079.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110589,애오개역 3번,골목상권,249331,1646.0,848.0,141.0,60.0,295759731.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110588,한겨레신문사,골목상권,1079722,2899.0,1706.0,716.0,18.0,239013986.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110587,공덕동주민센터,골목상권,561296,3189.0,2254.0,802.0,28.0,263291038.0,1.0,0.0,0.0,2.0,0.0,0.0,56571819.0,2026Q2,2025Q4
3110586,서울서부지방법원,골목상권,1744565,1327.0,1092.0,2505.0,38.0,418419990.0,1.0,4.0,2.0,1.0,0.0,27681789.0,285036461.0,2026Q2,2025Q4
3110585,마포경찰서,골목상권,104465,221.0,92.0,295.0,2.0,929400000.0,,,,,,,,2026Q2,2025Q4
3110584,아현역 4번,골목상권,87211,157.0,128.0,222.0,1.0,272666667.0,,,,,,,,2026Q2,2025Q4
3110583,공덕래미안3차아파트,골목상권,348385,160.0,110.0,493.0,2.0,138772727.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110582,이대역 5번,골목상권,562509,1789.0,1328.0,317.0,27.0,230331751.0,0.0,0.0,0.0,1.0,0.0,0.0,842719639.0,2026Q2,2025Q4
3110581,염리초등학교,골목상권,113612,297.0,97.0,262.0,1.0,640090909.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110580,양원초등학교,골목상권,798603,1209.0,851.0,175.0,8.0,215879356.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110579,마포역 4번,골목상권,339461,751.0,458.0,1346.0,18.0,345369808.0,0.0,0.0,2.0,1.0,0.0,0.0,402110499.0,2026Q2,2025Q4
3110578,대흥역 2번,골목상권,3357714,2733.0,1766.0,1260.0,32.0,200020352.0,1.0,1.0,0.0,1.0,0.0,0.0,255012344.0,2026Q2,2025Q4
3110577,용강동주민센터,골목상권,492387,910.0,415.0,686.0,2.0,482658333.0,0.0,0.0,0.0,2.0,,,,2026Q2,2025Q4
3110576,대흥역 3번,골목상권,1087292,1008.0,547.0,1564.0,4.0,270107143.0,1.0,2.0,2.0,1.0,,,,2026Q2,2025Q4
3110575,대흥동주민센터,골목상권,829197,2528.0,1874.0,411.0,28.0,228488575.0,,,,,,,,2026Q2,2025Q4
3110574,서강대학교,골목상권,88947,167.0,113.0,232.0,4.0,173303214.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110573,신촌역 6번,골목상권,116947,183.0,133.0,113.0,2.0,170150000.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110572,서강대역 1번,골목상권,2213558,2727.0,1977.0,1405.0,31.0,172217208.0,0.0,2.0,1.0,0.0,,,,2026Q2,2025Q4
3110571,신수동주민센터,골목상권,457815,2186.0,1212.0,1557.0,42.0,232586911.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110570,KB국민은행 서강지점,골목상권,215315,504.0,249.0,429.0,3.0,535685606.0,,,,,,,,2026Q2,2025Q4
3110569,홍대땡땡거리,골목상권,851288,1935.0,1442.0,661.0,15.0,179293495.0,1.0,1.0,0.0,2.0,0.0,0.0,336078464.0,2026Q2,2025Q4
3110568,광흥창역 1번,골목상권,328812,918.0,709.0,171.0,1.0,816250000.0,0.0,1.0,0.0,4.0,0.0,0.0,979434362.0,2026Q2,2025Q4
3110567,광흥창역 6번,골목상권,237303,277.0,199.0,259.0,2.0,83916667.0,0.0,1.0,2.0,0.0,,,,2026Q2,2025Q4
3110566,경의선책거리,골목상권,1308863,1739.0,1189.0,1765.0,24.0,190260188.0,0.0,1.0,0.0,2.0,0.0,0.0,1158754261.0,2026Q2,2025Q4
3110565,홍익대,골목상권,392275,1504.0,1088.0,237.0,50.0,130919609.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110564,홍대입구역 3번,골목상권,906807,523.0,380.0,568.0,9.0,172684418.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110563,상수역 3번,골목상권,171366,853.0,572.0,331.0,19.0,223732445.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110562,연트럴파크(연남동주민센터),골목상권,1137324,2654.0,1502.0,486.0,70.0,222880398.0,0.0,0.0,0.0,2.0,0.0,0.0,470067470.0,2026Q2,2025Q4
3110561,상수역 4번,골목상권,671030,2094.0,1387.0,425.0,94.0,218980105.0,1.0,0.0,0.0,1.0,0.0,0.0,291065731.0,2026Q2,2025Q4
3110560,마포FM,골목상권,744518,1477.0,890.0,421.0,41.0,191353210.0,1.0,1.0,3.0,0.0,,,,2026Q2,2025Q4
3110559,성산중학교,골목상권,841565,2339.0,1321.0,816.0,73.0,226703747.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110558,경성고등학교,골목상권,2712280,8319.0,4418.0,2058.0,238.0,192987429.0,3.0,5.0,0.0,3.0,0.0,17521495.0,938860495.0,2026Q2,2025Q4
3110557,홍대부속여중고앞,골목상권,857244,3135.0,1801.0,1045.0,82.0,198941060.0,0.0,4.0,0.0,2.0,0.0,15791931.0,680659137.0,2026Q2,2025Q4
3110556,절두산순교성지,골목상권,171763,1054.0,591.0,146.0,46.0,209541827.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110555,홍익지구대,골목상권,197051,204.0,115.0,275.0,5.0,261410000.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110554,망원역 1번,골목상권,1027692,3928.0,2290.0,1426.0,128.0,209058009.0,2.0,1.0,0.0,0.0,0.0,0.0,124902485.0,2026Q2,2025Q4
3110553,가좌역 2번,골목상권,943603,2988.0,1625.0,349.0,64.0,164023175.0,1.0,1.0,2.0,0.0,,,,2026Q2,2025Q4
3110552,성미산체육관,골목상권,449378,2012.0,1009.0,1429.0,60.0,178036388.0,1.0,4.0,3.0,1.0,0.0,228140795.0,244874451.0,2026Q2,2025Q4
3110551,성서초등학교,골목상권,1250638,4063.0,1871.0,600.0,120.0,201901807.0,1.0,0.0,0.0,4.0,0.0,0.0,354484116.0,2026Q2,2025Q4
3110550,합정역 8번,골목상권,1186325,5479.0,3056.0,1073.0,185.0,221625792.0,1.0,4.0,0.0,5.0,0.0,126070712.0,182153542.0,2026Q2,2025Q4
3110549,새터산,골목상권,758601,2523.0,1291.0,114.0,60.0,170850988.0,0.0,1.0,0.0,0.0,0.0,0.0,154415095.0,2026Q2,2025Q4
3110548,마포구청역 4번,골목상권,1220204,2640.0,1512.0,1019.0,87.0,162143069.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110547,KB국민은행 망원동지점,골목상권,761408,2421.0,1153.0,963.0,52.0,199445399.0,0.0,0.0,1.0,1.0,,,,2026Q2,2025Q4
3110546,양화대교북단,골목상권,659568,2580.0,1438.0,290.0,99.0,216430378.0,0.0,1.0,0.0,0.0,0.0,0.0,983300573.0,2026Q2,2025Q4
3110545,마포구청역 1번,골목상권,460847,5778.0,4573.0,909.0,23.0,169622881.0,1.0,10.0,0.0,1.0,0.0,175141492.0,1640372670.0,2026Q2,2025Q4
3110544,망리단길,골목상권,4679754,11779.0,6454.0,1811.0,339.0,199237426.0,0.0,9.0,0.0,3.0,0.0,176303546.0,834416788.0,2026Q2,2025Q4
3110543,중암중학교,골목상권,146441,890.0,485.0,4.0,27.0,146954160.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110542,마포구청역 7번,골목상권,1320922,4831.0,2327.0,1552.0,123.0,200278636.0,1.0,1.0,0.0,1.0,0.0,0.0,424596769.0,2026Q2,2025Q4
3110541,동교초등학교,골목상권,1223448,4554.0,2167.0,958.0,119.0,195571379.0,1.0,3.0,0.0,1.0,0.0,36698399.0,489222508.0,2026Q2,2025Q4
3110540,망원나들목체육관,골목상권,633588,2699.0,1356.0,149.0,72.0,223631944.0,0.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3110539,미근동,골목상권,306288,437.0,315.0,1289.0,1.0,104275000.0,0.0,0.0,0.0,1.0,0.0,0.0,145697942.0,2026Q2,2025Q4
3110538,충정로역 3번,골목상권,410196,422.0,315.0,429.0,1.0,203111111.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110537,충정로현대아파트,골목상권,566308,1012.0,631.0,1228.0,4.0,305215278.0,0.0,0.0,0.0,3.0,0.0,0.0,1177321413.0,2026Q2,2025Q4
3110536,돈의문센트레빌아파트입구,골목상권,113291,650.0,409.0,199.0,6.0,175376455.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110535,영천시장입구,골목상권,820684,1201.0,695.0,201.0,23.0,161288276.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110534,경기대학교,골목상권,647012,1478.0,825.0,194.0,27.0,536333581.0,,,,,,,,2026Q2,2025Q4
3110533,충정로역 7번,골목상권,4371141,984.0,614.0,90.0,4.0,370800000.0,,,,,,,,2026Q2,2025Q4
3110532,아현역 2번,골목상권,1150174,1680.0,942.0,426.0,26.0,458084540.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110531,홍지문,골목상권,8495,411.0,248.0,326.0,4.0,103402462.0,0.0,0.0,2.0,0.0,,,,2026Q2,2025Q4
3110530,아현역 1번,골목상권,136689,245.0,162.0,130.0,,,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110529,홍제3동주민센터,골목상권,780542,2946.0,1557.0,273.0,63.0,141798600.0,0.0,1.0,0.0,1.0,0.0,0.0,747396129.0,2026Q2,2025Q4
3110528,서울여자간호대학교,골목상권,730589,1567.0,732.0,170.0,31.0,175699175.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110527,홍제역 2번,골목상권,593837,4722.0,2109.0,154.0,29.0,170248012.0,0.0,0.0,0.0,0.0,0.0,0.0,610766586.0,2026Q2,2025Q4
3110526,봉원사,골목상권,181632,1273.0,829.0,13.0,22.0,129642427.0,1.0,0.0,0.0,2.0,0.0,0.0,116407316.0,2026Q2,2025Q4
3110525,홍은종합사회복지관,골목상권,290255,558.0,247.0,952.0,4.0,221497096.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110524,연희세브란스병원,골목상권,158624,261.0,199.0,69.0,3.0,126692857.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110523,홍제성원아파트,골목상권,40743,457.0,217.0,21.0,6.0,184032143.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110522,홍제역 3번,골목상권,207910,1260.0,665.0,349.0,36.0,158981167.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110521,홍제역 4번,골목상권,617155,828.0,493.0,210.0,8.0,150645732.0,,,,,,,,2026Q2,2025Q4
3110520,경의중앙 신촌역,골목상권,1026775,1812.0,1384.0,56.0,22.0,119252096.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110519,서대문구보건소별관,골목상권,1136331,3760.0,1680.0,673.0,117.0,145414848.0,0.0,4.0,0.0,0.0,0.0,283815803.0,398792393.0,2026Q2,2025Q4
3110518,서대문구청,골목상권,18699,473.0,233.0,566.0,1.0,270268519.0,,,,,,,,2026Q2,2025Q4
3110517,서대문소방서,골목상권,355176,800.0,414.0,526.0,23.0,425191040.0,0.0,1.0,5.0,0.0,0.0,75353982.0,0.0,2026Q2,2025Q4
3110516,정원여중,골목상권,41504,1053.0,472.0,199.0,43.0,117232251.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110515,홍은중학교,골목상권,266752,2339.0,1140.0,184.0,88.0,130849103.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110514,서대문우체국,골목상권,798955,2047.0,1666.0,49.0,20.0,138758820.0,0.0,0.0,0.0,0.0,0.0,0.0,68824490.0,2026Q2,2025Q4
3110513,연희파출소,골목상권,258851,919.0,477.0,1002.0,22.0,236343923.0,0.0,0.0,1.0,0.0,,,,2026Q2,2025Q4
3110512,연희지하차도,골목상권,1187810,3269.0,1732.0,1568.0,96.0,142199909.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110511,연희초등학교,골목상권,927255,6151.0,4410.0,1005.0,99.0,202796351.0,0.0,0.0,0.0,0.0,0.0,0.0,980015217.0,2026Q2,2025Q4
3110510,홍연시장,골목상권,724961,954.0,476.0,407.0,21.0,157288375.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110509,연희대우아파트앞,골목상권,975494,3512.0,2303.0,398.0,84.0,171483784.0,1.0,0.0,1.0,0.0,,,,2026Q2,2025Q4
3110508,서연중학교,골목상권,745459,1945.0,884.0,582.0,18.0,205716107.0,0.0,0.0,0.0,0.0,0.0,0.0,162971040.0,2026Q2,2025Q4
3110507,명지대학교,골목상권,1850910,5938.0,3405.0,912.0,165.0,144080632.0,0.0,3.0,0.0,1.0,0.0,45419704.0,334525116.0,2026Q2,2025Q4
3110506,연희임광아파트,골목상권,178470,527.0,352.0,279.0,12.0,134751955.0,0.0,4.0,2.0,0.0,0.0,102454367.0,0.0,2026Q2,2025Q4
3110505,홍남교남측,골목상권,25989,116.0,57.0,97.0,2.0,163731818.0,0.0,4.0,0.0,0.0,0.0,164412924.0,0.0,2026Q2,2025Q4
3110504,명지전문대,골목상권,121065,1546.0,542.0,75.0,5.0,125465495.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110503,명지대학교교회,골목상권,1723590,5019.0,3145.0,1008.0,111.0,120521856.0,1.0,1.0,0.0,3.0,0.0,0.0,236030790.0,2026Q2,2025Q4
3110502,남가좌파출소,골목상권,1843757,3643.0,1898.0,386.0,59.0,148718089.0,2.0,3.0,0.0,2.0,0.0,820383400.0,941850799.0,2026Q2,2025Q4
3110501,연희어린이공원,골목상권,210082,1064.0,559.0,356.0,29.0,179047570.0,1.0,0.0,5.0,0.0,,,,2026Q2,2025Q4
3110500,남가좌동현대아파트,골목상권,207692,717.0,248.0,116.0,3.0,573363636.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110499,연가초등학교,골목상권,1803803,5685.0,2679.0,129.0,193.0,138333765.0,0.0,0.0,0.0,2.0,0.0,0.0,792396724.0,2026Q2,2025Q4
3110498,증산역 1번,골목상권,2037645,3240.0,1622.0,162.0,102.0,154785222.0,0.0,3.0,1.0,0.0,0.0,76774763.0,997444557.0,2026Q2,2025Q4
3110497,가좌역 3번,골목상권,166932,255.0,224.0,704.0,,,,,,,,,,2026Q2,2025Q4
3110496,모래내우체국,골목상권,696367,1994.0,985.0,431.0,42.0,176083025.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110495,북가좌2동주민센터,골목상권,1195657,5674.0,2811.0,446.0,208.0,162579486.0,1.0,4.0,0.0,0.0,0.0,96650255.0,232837439.0,2026Q2,2025Q4
3110494,증산3교남측,골목상권,192474,739.0,356.0,46.0,27.0,286281469.0,0.0,3.0,0.0,0.0,0.0,74175778.0,0.0,2026Q2,2025Q4
3110493,북가좌초등학교,골목상권,259962,1260.0,612.0,245.0,34.0,312962768.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110492,하나고등학교,골목상권,13955,482.0,218.0,109.0,,,,,,,,,,2026Q2,2025Q4
3110491,불광중학교,골목상권,97943,1239.0,644.0,93.0,47.0,154026643.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110490,녹번동근린공원,골목상권,520930,4929.0,2538.0,2101.0,129.0,147227786.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110489,불광역 3번,골목상권,332815,1280.0,742.0,92.0,33.0,140428721.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110488,우리은행응암동지점,골목상권,300699,3237.0,1536.0,299.0,90.0,162007504.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110487,불광역 8번,골목상권,145586,442.0,333.0,470.0,2.0,149145833.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110486,은평구청,골목상권,546024,1982.0,977.0,804.0,54.0,168102426.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110485,연신내우체국,골목상권,403785,2615.0,1278.0,273.0,66.0,154433873.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110484,역촌역 3번,골목상권,1100884,7845.0,4248.0,417.0,213.0,146499066.0,0.0,2.0,0.0,1.0,0.0,0.0,720834539.0,2026Q2,2025Q4
3110483,연천초등학교,골목상권,789573,3161.0,1701.0,80.0,82.0,144479235.0,0.0,0.0,0.0,1.0,0.0,0.0,154296319.0,2026Q2,2025Q4
3110482,연신초등학교,골목상권,301749,1116.0,515.0,341.0,26.0,150857051.0,,,,,,,,2026Q2,2025Q4
3110481,불광역 7번,골목상권,3123684,4279.0,2620.0,394.0,78.0,140247592.0,0.0,0.0,0.0,0.0,0.0,0.0,122856219.0,2026Q2,2025Q4
3110480,연신내역 3번,골목상권,205457,2983.0,1547.0,233.0,80.0,151377808.0,0.0,0.0,0.0,1.0,0.0,0.0,94407666.0,2026Q2,2025Q4
3110479,연신내역 2번,골목상권,898002,3497.0,1999.0,601.0,60.0,140530511.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110478,응암1동주민센터,골목상권,272202,2818.0,1356.0,291.0,66.0,156676353.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110477,은평세무서,골목상권,421012,3048.0,1502.0,847.0,81.0,170003960.0,1.0,0.0,1.0,3.0,0.0,0.0,73039821.0,2026Q2,2025Q4
3110476,역촌역 2번,골목상권,102796,1155.0,588.0,44.0,31.0,164519461.0,,,,,,,,2026Q2,2025Q4
3110475,백련산해모로아파트,골목상권,397607,2979.0,1382.0,209.0,74.0,145038303.0,0.0,1.0,0.0,2.0,0.0,0.0,546706654.0,2026Q2,2025Q4
3110474,세명컴퓨터고등학교,골목상권,803174,4433.0,2294.0,309.0,143.0,134826036.0,0.0,0.0,1.0,1.0,0.0,56189148.0,204511793.0,2026Q2,2025Q4
3110473,구산역 1번,골목상권,1487068,8492.0,4133.0,265.0,238.0,148346913.0,0.0,2.0,0.0,2.0,0.0,902451613.0,476125638.0,2026Q2,2025Q4
3110472,연신내역 4번,골목상권,1590371,5222.0,2821.0,254.0,124.0,158805357.0,0.0,1.0,0.0,0.0,0.0,81911207.0,168677214.0,2026Q2,2025Q4
3110471,응암동우체국,골목상권,1374036,4376.0,2188.0,451.0,81.0,152813059.0,3.0,1.0,1.0,0.0,,,,2026Q2,2025Q4
3110470,신진과학기술고등학교,골목상권,629042,2086.0,958.0,93.0,48.0,179049636.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110469,응암정보도서관,골목상권,1086386,6550.0,3609.0,543.0,186.0,108942926.0,0.0,6.0,0.0,4.0,0.0,429819997.0,1607389645.0,2026Q2,2025Q4
3110468,응암역 3번,골목상권,2306203,10950.0,5283.0,1243.0,347.0,150704709.0,1.0,5.0,0.0,3.0,0.0,93106946.0,1129465910.0,2026Q2,2025Q4
3110467,은평요양병원,골목상권,309088,1229.0,783.0,384.0,22.0,158957103.0,0.0,0.0,0.0,2.0,0.0,0.0,396890206.0,2026Q2,2025Q4
3110466,구산역 2번,골목상권,678313,3985.0,1980.0,252.0,115.0,150022887.0,0.0,1.0,0.0,0.0,0.0,0.0,367266248.0,2026Q2,2025Q4
3110465,연신내역 7번,골목상권,1033613,2567.0,1357.0,356.0,53.0,169227405.0,0.0,0.0,0.0,0.0,0.0,0.0,343907382.0,2026Q2,2025Q4
3110464,연신내역 5번,골목상권,594919,3934.0,2009.0,535.0,107.0,148580457.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110463,응암3동주민센터,골목상권,462239,1769.0,1015.0,135.0,36.0,146533975.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110462,갈현건영아파트,골목상권,809386,2177.0,1093.0,266.0,154.0,235872100.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110461,새절역 2번,골목상권,321290,1598.0,892.0,82.0,33.0,152162055.0,0.0,1.0,0.0,2.0,,,,2026Q2,2025Q4
3110460,구산역 4번,골목상권,1470271,5399.0,2499.0,887.0,160.0,158380895.0,0.0,1.0,0.0,3.0,0.0,0.0,651160493.0,2026Q2,2025Q4
3110459,응암역 2번,골목상권,1189873,4604.0,2074.0,616.0,122.0,163137636.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
